Year;Country;Indicator Name;Value;Periodicity;Aggregation method;Unit of measure
1999;Bahrain;Working capital financed by banks (%);;;;
1999;China;Account used for business purposes (% age 15+);;;;
1999;China;Account used to receive remittances (% age 15+);;;;
1999;China;Bank concentration (%);;;;
1999;China;Bank credit to bank deposits (%);308.6475;;;
1999;China;Bank lending-deposit spread;3.6;;;
1999;China;Bank noninterest income to total income (%);;;;
1999;China;Bank overhead costs to total assets (%);;;;
1999;China;Central bank assets to GDP (%);1.8598169999999998;;;
1999;China;Consolidated foreign claims of BIS reporting banks to GDP (%);5.922958;;;
1999;China;Corporate bond average maturity (years);;;;
1999;China;Credit card (% age 15+);;;;
1999;China;Debit card (% age 15+);;;;
1999;China;Deposit money banks'' assets to GDP (%);116.9842;;;
1999;China;Firms whose recent loan application was rejected (%);;;;
1999;China;Foreign bank assets among total bank assets (%);;;;
1999;China;Life insurance premium volume to GDP (%);0.8548091999999998;;;
1999;China;Loan from a financial institution in the past year (% age 15+);;;;
1999;China;Loan from a private lender in the past year (% age 15+);;;;
1999;China;Mutual fund assets to GDP (%);;;;
1999;China;Number of listed companies per 1,000,000 people;0.755946;;;
1999;China;Outstanding international private debt securities to GDP (%);1.357407;;;
1999;China;Pension fund assets to GDP (%);;;;
1999;China;Remittance inflows to GDP (%);0.048445999999999996;;;
1999;China;Saved using a savings club in the past year (% age 15+);;;;
1999;China;Small firms with a bank loan or line of credit (%);;;;
1999;China;Stock market total value traded to GDP (%);;;;
1999;China;Syndicated loan average maturity (years);;;;
1999;China;Total factoring volume to GDP (%);;;;
1999;China;Value of collateral needed for a loan (% of the loan amount);;;;
1999;China;Working capital financed by banks (%);;;;
1999;India;5-bank asset concentration;;;;
1999;India;Account at a formal financial institution (% age 15+);;;;
1999;India;Account used to receive remittances (% age 15+);;;;
1999;India;Bank branches per 100,000 adults;;;;
1999;India;Bank credit to bank deposits (%);61.678619999999995;;;
1999;India;Bank net interest margin (%);;;;
1999;India;Bank return on assets (%, before tax);;;;
1999;India;Bank return on equity (%, before tax);;;;
1999;India;Credit card (% age 15+);;;;
1999;India;Deposit money bank assets to deposit money bank assets and central bank assets (%);82.74776;;;
1999;India;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);10.0826;;;
1999;India;Firms identifying access to finance as a major constraint (%);;;;
1999;India;Foreign bank assets among total banks assets (%);;;;
1999;India;Global leasing volume to GDP (%);;;;
1999;India;Gross portfolio debt liabilities to GDP (%);2.043622;;;
1999;India;Liquid assets to deposits and short term funding (%);;;;
1999;India;Loan in the past year (% age 15+);;;;
1999;India;Loans requiring collateral (%);;;;
1999;India;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1999;India;Number of listed companies per 1,000,000 people;5.576759;;;
1999;India;Small firms with a bank loan or line of credit (%);;;;
1999;Kuwait;5-bank asset concentration;;;;
1999;Kuwait;Account used to receive remittances (% age 15+);;;;
1999;Kuwait;Account used to receive wages (% age 15+);;;;
1999;Kuwait;Bank capital to total assets (%);11.6;;;
1999;Kuwait;Bank deposits to GDP (%);78.90225;;;
1999;Kuwait;Bank lending-deposit spread;2.7975;;;
1999;Kuwait;Bank return on equity (%, after tax);;;;
1999;Kuwait;Bank return on equity (%, before tax);;;;
1999;Kuwait;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
1999;Kuwait;Deposit money banks'' assets to GDP (%);98.99234;;;
1999;Kuwait;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);29.0596;;;
1999;Kuwait;Firms with a bank loan or line of credit (%);;;;
1999;Kuwait;Gross portfolio equity assets to GDP (%);;;;
1999;Kuwait;Investments financed by banks (%);;;;
1999;Kuwait;Liquid liabilities to GDP (%);83.73229;;;
1999;Kuwait;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1999;Kuwait;Non-life insurance premium volume to GDP (%);0.5346869000000001;;;
1999;Kuwait;Outstanding international private debt securities to GDP (%);;;;
1999;Kuwait;Stock market capitalization to GDP (%);66.458;;;
1999;Kuwait;Stock price volatility;19.89801;;;
1999;Kuwait;Working capital financed by banks (%);;;;
1999;Oman;Credit card (% age 15+);;;;
1999;Oman;Electronic payments used to make payments (% age 15+);;;;
1999;Oman;Firms using banks to finance working capital (%);;;;
1999;Oman;Firms whose recent loan application was rejected (%);;;;
1999;Oman;Foreign bank assets among total banks assets (%);;;;
1999;Oman;Gross portfolio equity assets to GDP (%);;;;
1999;Oman;Liquid liabilities in millions USD (2000 constant);7679.939;;;
1999;Oman;Loan from an employer in the past year (% age 15+);;;;
2010;Saudi Arabia;Foreign bank assets among total banks assets (%);;;;
2010;Saudi Arabia;Foreign banks among total banks (%);0.0;;;
2010;Saudi Arabia;Global leasing volume to GDP (%);;;;
2010;Saudi Arabia;International debt issues to GDP (%);;;;
2010;Saudi Arabia;Investments financed by banks (%);;;;
2010;Saudi Arabia;Liquid liabilities in millions USD (2000 constant);291402.5;;;
2010;Saudi Arabia;Loan from a private lender in the past year (% age 15+);;;;
2010;Saudi Arabia;Loan in the past year (% age 15+);;;;
2010;Saudi Arabia;Mutual fund assets to GDP (%);4.7829706;;;
2010;Saudi Arabia;Non-life insurance premium volume to GDP (%);0.33951820000000005;;;
2010;Saudi Arabia;Number of listed companies per 1,000,000 people;5.3242959999999995;;;
2010;Saudi Arabia;Outstanding international public debt securities to GDP (%);;;;
2010;Saudi Arabia;Stock market capitalization to GDP (%);66.9074;;;
2011;Bahrain;5-bank asset concentration;95.57428;;;
2011;Bahrain;Account at a formal financial institution (% age 15+);64.51456999999999;;;
2011;Bahrain;Account used for business purposes (% age 15+);;;;
2011;Bahrain;Account used to receive remittances (% age 15+);;;;
2011;Bahrain;Bank concentration (%);89.0607;;;
2011;Bahrain;Central bank assets to GDP (%);;;;
2011;Bahrain;Deposit money bank assets to deposit money bank assets and central bank assets (%);;;;
2011;Bahrain;Deposit money banks'' assets to GDP (%);89.09239000000001;;;
2011;Bahrain;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
2011;Bahrain;Firms whose recent loan application was rejected (%);;;;
2011;Bahrain;Foreign banks among total banks (%);67.0;;;
2011;Bahrain;Government bank assets among total bank assets (%);;;;
2011;Bahrain;Mobile phone used to pay bills (% age 15+);;;;
2011;Bahrain;Mutual fund assets to GDP (%);29.114729999999998;;;
2011;Bahrain;Private credit by deposit money banks and other financial institutions to GDP (%);100.5282;;;
2011;Bahrain;Remittance inflows to GDP (%);;;;
2011;Bahrain;Working capital financed by banks (%);;;;
2011;China;Account used to receive wages (% age 15+);;;;
2011;China;Bank capital to total assets (%);;;;
2011;China;Bank concentration (%);53.3779;;;
2011;China;Bank overhead costs to total assets (%);1.105213;;;
2011;China;Checks used to make payments (% age 15+);1.8391099999999998;;;
2011;China;Corporate bond issuance volume to GDP (%);2.30029;;;
2011;China;Domestic credit to private sector (% of GDP);123.096;;;
2011;China;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);5.138304;;;
2011;China;Firms using banks to finance working capital (%);;;;
2011;China;Firms whose recent loan application was rejected (%);;;;
2011;China;Firms with a checking or savings account (%);;;;
2011;China;Foreign bank assets among total banks assets (%);1.9;;;
2011;China;Foreign banks among total banks (%);21.0;;;
2011;China;Global leasing volume to GDP (%);1.25;;;
2011;China;Gross portfolio equity assets to GDP (%);1.178281;;;
2011;China;Life insurance premium volume to GDP (%);1.797032;;;
2011;China;Loan from family or friends in the past year (% age 15+);24.985039999999998;;;
2011;China;Mobile phone used to pay bills (% age 15+);;;;
2011;China;Mobile phone used to send money (% age 15+);;;;
2011;China;Mutual fund assets to GDP (%);4.4896775;;;
2011;China;Non-life insurance premium volume to GDP (%);0.9543296999999998;;;
2011;China;Number of listed companies per 1,000,000 people;1.7412189999999999;;;
2011;China;Working capital financed by banks (%);;;;
2011;India;Account used to receive wages (% age 15+);;;;
2011;India;Bank net interest margin (%);3.349387;;;
2011;India;Bank noninterest income to total income (%);27.97115;;;
2011;India;Bank non-performing loans to gross loans (%);2.670195;;;
2011;India;Financial system deposits to GDP (%);68.97489;;;
2011;India;Firms not needing a loan (%);;;;
2011;India;Firms with a checking or savings account (%);;;;
2011;India;Foreign bank assets among total banks assets (%);7.53;;;
2011;India;Foreign banks among total banks (%);12.0;;;
2011;India;Gross portfolio equity assets to GDP (%);0.0674043;;;
2011;India;Gross portfolio equity liabilities to GDP (%);5.683367;;;
2011;India;Insurance company assets to GDP (%);18.492995;;;
2011;India;Liquid liabilities in millions USD (2000 constant);1255975.0;;;
2011;India;Loans requiring collateral (%);;;;
2011;India;Outstanding domestic public debt securities to GDP (%);27.63216;;;
2011;India;Saved any money in the past year (% age 15+);;;;
2011;India;Saved using a savings club in the past year (% age 15+);3.161611;;;
2011;India;Stock market return (%, year-on-year);26.63338;;;
2011;India;Syndicated loan average maturity (years);9.753295;;;
2011;India;Syndicated loan issuance volume to GDP (%);4.7223;;;
2011;Kuwait;Account used to receive government payments (% age 15+);;;;
2011;Kuwait;Bank branches per 100,000 adults;15.935498;;;
2011;Kuwait;Bank capital to total assets (%);12.4;;;
2011;Kuwait;Bank lending-deposit spread;3.0318080000000003;;;
2011;Kuwait;Bank noninterest income to total income (%);29.277109999999997;;;
2011;Kuwait;Bank overhead costs to total assets (%);1.127651;;;
2011;Kuwait;Domestic credit to private sector (% of GDP);60.7902;;;
2011;Kuwait;Firms using banks to finance working capital (%);;;;
2011;Kuwait;Insurance company assets to GDP (%);1.6555520000000001;;;
2011;Kuwait;Loan from an employer in the past year (% age 15+);5.818496;;;
2011;Kuwait;Loan from family or friends in the past year (% age 15+);18.29938;;;
2011;Kuwait;Loan through store credit in the past year (% age 15+);1.134509;;;
2011;Kuwait;Loans from nonresident banks (amounts outstanding) to GDP (%);2.314561;;;
2011;Kuwait;Loans requiring collateral (%);;;;
2011;Kuwait;Non-life insurance premium volume to GDP (%);0.2824286;;;
2011;Kuwait;Pension fund assets to GDP (%);;;;
2011;Kuwait;Remittance inflows to GDP (%);0.003658;;;
2011;Kuwait;Stock market capitalization to GDP (%);;;;
2011;Kuwait;Stock price volatility;10.0815;;;
2011;Kuwait;Syndicated loan issuance volume to GDP (%);0.9566288000000001;;;
2011;Kuwait;Working capital financed by banks (%);;;;
2011;Oman;Account used to receive remittances (% age 15+);;;;
2011;Oman;Bank overhead costs to total assets (%);1.993812;;;
2011;Oman;Bank regulatory capital to risk-weighted assets (%);15.9;;;
2011;Oman;Bank return on equity (%, after tax);11.06891;;;
2011;Oman;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
2011;Oman;Central bank assets to GDP (%);0.0169404;;;
2011;Oman;Checks used to make payments (% age 15+);14.327620000000001;;;
2011;Oman;Corporate bond average maturity (years);;;;
2011;Oman;Electronic payments used to make payments (% age 15+);;;;
2011;Oman;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);38.97125;;;
2011;Oman;Firms with a checking or savings account (%);;;;
2011;Oman;Gross portfolio debt assets to GDP (%);;;;
2011;Oman;Insurance company assets to GDP (%);2.0889576;;;
2011;Oman;International debt issues to GDP (%);;;;
2011;Oman;Investments financed by banks (%);;;;
2011;Oman;Life insurance premium volume to GDP (%);0.2566274;;;
2011;Oman;Liquid assets to deposits and short term funding (%);21.64262;;;
2011;Oman;Liquid liabilities to GDP (%);37.682390000000005;;;
2011;Oman;Loan from an employer in the past year (% age 15+);11.329989999999999;;;
2011;Oman;Loans requiring collateral (%);;;;
2011;Oman;Mobile phone used to pay bills (% age 15+);;;;
2011;Oman;Number of listed companies per 1,000,000 people;35.06503;;;
2011;Oman;Outstanding domestic private debt securities to GDP (%);;;;
2011;Oman;Outstanding international public debt securities to GDP (%);;;;
2011;Oman;Private credit by deposit money banks to GDP (%);41.11837;;;
2011;Oman;Saved any money in the past year (% age 15+);;;;
2011;Oman;Saved at a financial institution in the past year (% age 15+);22.6188;;;
2011;Oman;Stock market total value traded to GDP (%);3.2890599999999997;;;
2011;Oman;Syndicated loan average maturity (years);;;;
2011;Oman;Syndicated loan issuance volume to GDP (%);2.275892;;;
2011;Oman;Value of collateral needed for a loan (% of the loan amount);;;;
2011;Oman;Working capital financed by banks (%);;;;
2011;Qatar;5-bank asset concentration;96.34003;;;
2011;Qatar;ATMs per 100,000 adults;48.489013;;;
2011;Qatar;Bank concentration (%);87.0601;;;
2011;Qatar;Bank cost to income ratio (%);23.21363;;;
2011;Qatar;Bank lending-deposit spread;3.739221;;;
2011;Qatar;Bank non-performing loans to gross loans (%);1.7;;;
2011;Qatar;Bank overhead costs to total assets (%);0.9462376;;;
2011;Qatar;Bank return on equity (%, before tax);19.09245;;;
2011;Qatar;Central bank assets to GDP (%);0.0044703;;;
2011;Qatar;Credit to government and state-owned enterprises to GDP (%);41.61684;;;
2011;Qatar;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);41.67906;;;
2011;Qatar;Financial system deposits to GDP (%);49.60734;;;
2011;Qatar;Firms identifying access to finance as a major constraint (%);;;;
2011;Qatar;Firms not needing a loan (%);;;;
2011;Qatar;Foreign bank assets among total banks assets (%);4.5;;;
2011;Qatar;Government bank assets among total bank assets (%);43.2;;;
2011;Qatar;Loan from a financial institution in the past year (% age 15+);12.55436;;;
2011;Qatar;Loan from an employer in the past year (% age 15+);16.1436;;;
2011;Qatar;Mutual fund assets to GDP (%);;;;
2011;Qatar;Nonfinancial corporate bonds to total bonds and notes outstanding (%);;;;
2011;Qatar;Outstanding domestic private debt securities to GDP (%);;;;
2011;Qatar;Outstanding international public debt securities to GDP (%);10.1022;;;
2011;Qatar;Remittance inflows to GDP (%);0.341902;;;
2011;Qatar;Saved using a savings club in the past year (% age 15+);;;;
2011;Qatar;Stock market return (%, year-on-year);23.96359;;;
2011;Qatar;Syndicated loan average maturity (years);15.469870000000002;;;
2011;Saudi Arabia;5-bank asset concentration;80.79825;;;
2011;Saudi Arabia;Account used for business purposes (% age 15+);;;;
2011;Saudi Arabia;Account used to receive wages (% age 15+);;;;
2011;Saudi Arabia;ATMs per 100,000 adults;11267.093;;;
2011;Saudi Arabia;Bank branches per 100,000 adults;1598.2304;;;
2011;Saudi Arabia;Bank credit to bank deposits (%);133.8043;;;
2011;Saudi Arabia;Bank lending-deposit spread;;;;
2011;Saudi Arabia;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
2011;Saudi Arabia;Credit card (% age 15+);16.9145;;;
2011;Saudi Arabia;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
2011;Saudi Arabia;Electronic payments used to make payments (% age 15+);;;;
2011;Saudi Arabia;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);78.70473;;;
2011;Saudi Arabia;Firms whose recent loan application was rejected (%);;;;
2011;Saudi Arabia;International debt issues to GDP (%);;;;
2011;Saudi Arabia;Loan from an employer in the past year (% age 15+);6.557336;;;
2011;Saudi Arabia;Loan from family or friends in the past year (% age 15+);26.2094;;;
2011;Saudi Arabia;Mobile phone used to pay bills (% age 15+);;;;
2011;Saudi Arabia;Mutual fund assets to GDP (%);3.2653251;;;
2011;Saudi Arabia;Number of listed companies per 1,000,000 people;5.306430000000001;;;
2011;Saudi Arabia;Outstanding domestic private debt securities to GDP (%);;;;
2011;Saudi Arabia;Outstanding domestic public debt securities to GDP (%);5.382733999999999;;;
2011;Saudi Arabia;Total factoring volume to GDP (%);;;;
2011;Saudi Arabia;Value of collateral needed for a loan (% of the loan amount);;;;
2012;Bahrain;Account at a formal financial institution (% age 15+);;;;
2012;Bahrain;Account used to receive government payments (% age 15+);;;;
2012;Bahrain;Account used to receive remittances (% age 15+);;;;
2012;Bahrain;Bank cost to income ratio (%);36.42027;;;
2012;Bahrain;Bank noninterest income to total income (%);27.811940000000003;;;
2012;Bahrain;Bank non-performing loans to gross loans (%);5.837472900000001;;;
2012;Bahrain;Bank return on assets (%, before tax);1.502659;;;
2012;Bahrain;Bank return on equity (%, after tax);12.41813;;;
2012;Bahrain;Corporate bond average maturity (years);;;;
2012;Bahrain;Corporate bond issuance volume to GDP (%);;;;
2012;Bahrain;Global leasing volume to GDP (%);;;;
2012;Bahrain;Insurance company assets to GDP (%);13.953579999999999;;;
2012;Bahrain;Life insurance premium volume to GDP (%);0.40254520000000005;;;
2012;Bahrain;Liquid assets to deposits and short term funding (%);22.68279;;;
2012;Bahrain;Liquid liabilities in millions USD (2000 constant);21490.86;;;
2012;Bahrain;Loan from a financial institution in the past year (% age 15+);;;;
2012;Bahrain;Loan from a private lender in the past year (% age 15+);;;;
2012;Bahrain;Loan through store credit in the past year (% age 15+);;;;
2012;Bahrain;Loans requiring collateral (%);;;;
2012;Bahrain;Nonbank financial institutionsâ assets to GDP (%);30.92002;;;
2012;Bahrain;Non-life insurance premium volume to GDP (%);1.12913;;;
2012;Bahrain;Number of listed companies per 1,000,000 people;33.0784;;;
2012;Bahrain;Private credit by deposit money banks to GDP (%);69.14352;;;
2012;Bahrain;Saved using a savings club in the past year (% age 15+);;;;
2012;Bahrain;Stock market capitalization to GDP (%);;;;
2012;Bahrain;Stock market return (%, year-on-year);-15.30918;;;
2012;Bahrain;Stock price volatility;7.524713;;;
2012;Bahrain;Total factoring volume to GDP (%);;;;
2012;Bahrain;Working capital financed by banks (%);;;;
2012;China;Account used for business purposes (% age 15+);;;;
2012;China;Account used to receive wages (% age 15+);;;;
2012;China;ATMs per 100,000 adults;37.68998;;;
2012;China;Bank concentration (%);99.9418;;;
2012;China;Bank lending-deposit spread;3.0;;;
2012;China;Bank regulatory capital to risk-weighted assets (%);13.252619000000001;;;
2012;China;Bank return on equity (%, after tax);19.03766;;;
2012;China;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
2012;China;Checks used to make payments (% age 15+);;;;
2012;China;Financial system deposits to GDP (%);47.16198;;;
2012;China;Foreign bank assets among total bank assets (%);2.0;;;
2012;China;Global leasing volume to GDP (%);0.79;;;
2012;China;Government bank assets among total bank assets (%);;;;
2012;China;Gross portfolio equity liabilities to GDP (%);5.53227;;;
2012;China;International debt issues to GDP (%);2.106378;;;
2012;China;Loan from a private lender in the past year (% age 15+);;;;
2012;China;Loans from nonresident banks (net) to GDP (%);0.2209973;;;
2012;China;Loans requiring collateral (%);77.6;;;
2012;China;Mobile phone used to pay bills (% age 15+);;;;
2012;China;Mutual fund assets to GDP (%);5.1270184;;;
2012;China;Outstanding domestic public debt securities to GDP (%);15.52297;;;
2012;China;Outstanding international public debt securities to GDP (%);0.1606848;;;
2012;China;Saved at a financial institution in the past year (% age 15+);;;;
2012;China;Saved using a savings club in the past year (% age 15+);;;;
2012;China;Small firms with a bank loan or line of credit (%);13.9;;;
2012;China;Stock market turnover ratio (%);135.9667;;;
2012;China;Stock price volatility;18.92885;;;
2012;China;Total factoring volume to GDP (%);5.315792;;;
2012;India;ATMs per 100,000 adults;10.950028;;;
2012;India;Bank cost to income ratio (%);44.24527;;;
2012;India;Corporate bond average maturity (years);10.11461;;;
2012;India;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);0.7844895000000001;;;
2012;India;Firms with a bank loan or line of credit (%);;;;
2012;India;Foreign banks among total banks (%);12.0;;;
2012;India;Insurance company assets to GDP (%);18.128567999999998;;;
2012;India;Loan in the past year (% age 15+);;;;
2012;India;Mobile phone used to pay bills (% age 15+);;;;
2012;India;Outstanding international private debt securities to GDP (%);;;;
2012;India;Private credit by deposit money banks and other financial institutions to GDP (%);53.54128000000001;;;
2012;India;Saved at a financial institution in the past year (% age 15+);;;;
2012;India;Total factoring volume to GDP (%);0.2634988;;;
2012;Kuwait;Bank branches per 100,000 adults;14.802970000000002;;;
2012;Kuwait;Bank capital to total assets (%);12.6;;;
2012;Kuwait;Bank credit to bank deposits (%);95.56458;;;
2012;Kuwait;Bank return on assets (%, after tax);1.440597;;;
2012;Kuwait;Consolidated foreign claims of BIS reporting banks to GDP (%);9.212724;;;
2012;Kuwait;Corporate bond issuance volume to GDP (%);;;;
2012;Kuwait;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);72.26509;;;
2012;Kuwait;Firms identifying access to finance as a major constraint (%);;;;
2012;Kuwait;Insurance company assets to GDP (%);;;;
2012;Kuwait;Loan from a private lender in the past year (% age 15+);;;;
2012;Kuwait;Loan through store credit in the past year (% age 15+);;;;
2012;Kuwait;Loans from nonresident banks (net) to GDP (%);0.43890290000000004;;;
2012;Kuwait;Mobile phone used to pay bills (% age 15+);;;;
2012;Kuwait;Mobile phone used to send money (% age 15+);;;;
2012;Kuwait;Nonfinancial corporate bonds to total bonds and notes outstanding (%);;;;
2012;Kuwait;Number of listed companies per 1,000,000 people;59.42335;;;
2012;Kuwait;Outstanding domestic public debt securities to GDP (%);;;;
2012;Kuwait;Pension fund assets to GDP (%);;;;
2012;Kuwait;Private credit by deposit money banks to GDP (%);55.74338;;;
2012;Kuwait;Saved any money in the past year (% age 15+);;;;
2012;Kuwait;Stock market total value traded to GDP (%);12.5031;;;
2012;Kuwait;Value traded excluding top 10 traded companies to total value traded (%);;;;
2012;Oman;5-bank asset concentration;100.0;;;
2012;Oman;Account used for business purposes (% age 15+);;;;
2012;Oman;ATMs per 100,000 adults;38.205819;;;
2012;Oman;Bank regulatory capital to risk-weighted assets (%);16.0;;;
2012;Oman;Consolidated foreign claims of BIS reporting banks to GDP (%);20.33406;;;
2012;Oman;Corporate bond issuance volume to GDP (%);;;;
2012;Oman;Deposit money banks'' assets to GDP (%);49.606359999999995;;;
2012;Oman;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);30.25965;;;
2012;Oman;Financial system deposits to GDP (%);33.79435;;;
2012;Oman;Firms with a checking or savings account (%);;;;
2012;Oman;Foreign bank assets among total bank assets (%);13.0;;;
2012;Oman;Foreign banks among total banks (%);17.0;;;
2012;Oman;Government bank assets among total bank assets (%);0.0;;;
2012;Oman;Gross portfolio debt liabilities to GDP (%);;;;
2012;Oman;Life insurance premium volume to GDP (%);0.14876810000000001;;;
2012;Oman;Loans from nonresident banks (net) to GDP (%);0.0297453;;;
2012;Oman;Market capitalization excluding top 10 companies to total market capitalization (%);60.189980000000006;;;
2012;Oman;Mobile phone used to pay bills (% age 15+);;;;
2012;Oman;Outstanding domestic private debt securities to GDP (%);;;;
2012;Oman;Outstanding international public debt securities to GDP (%);;;;
2012;Oman;Private credit by deposit money banks to GDP (%);41.98983;;;
2012;Oman;Saved any money in the past year (% age 15+);;;;
2012;Oman;Saved using a savings club in the past year (% age 15+);;;;
2012;Oman;Syndicated loan average maturity (years);;;;
2012;Oman;Total factoring volume to GDP (%);;;;
2012;Oman;Value of collateral needed for a loan (% of the loan amount);;;;
2012;Oman;Working capital financed by banks (%);;;;
2012;Qatar;Account used to receive wages (% age 15+);;;;
2012;Qatar;ATMs per 100,000 adults;55.596340000000005;;;
2012;Qatar;Bank branches per 100,000 adults;12.313987;;;
2012;Qatar;Bank capital to total assets (%);;;;
2012;Qatar;Bank deposits to GDP (%);54.83095;;;
2012;Qatar;Bank lending-deposit spread;3.7138949999999995;;;
2012;Qatar;Bank return on assets (%, after tax);2.47708;;;
2012;Qatar;Corporate bond average maturity (years);10.11027;;;
2012;Qatar;Debit card (% age 15+);;;;
2012;Qatar;Domestic credit to private sector (% of GDP);37.1284;;;
2012;Qatar;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);37.41405;;;
2012;Qatar;Government bank assets among total bank assets (%);44.0;;;
2012;Qatar;Gross portfolio equity assets to GDP (%);;;;
2012;Qatar;Investments financed by banks (%);;;;
2012;Qatar;Liquid liabilities to GDP (%);56.03111;;;
2012;Qatar;Loan from a financial institution in the past year (% age 15+);;;;
2012;Qatar;Loan from family or friends in the past year (% age 15+);;;;
2012;Qatar;Mobile phone used to pay bills (% age 15+);;;;
2012;Qatar;Number of listed companies per 1,000,000 people;19.125;;;
2012;Qatar;Private credit by deposit money banks and other financial institutions to GDP (%);37.1242;;;
2012;Qatar;Saved at a financial institution in the past year (% age 15+);;;;
2012;Qatar;Small firms with a bank loan or line of credit (%);;;;
2012;Qatar;Total factoring volume to GDP (%);0.05296409999999999;;;
2012;Qatar;Value of collateral needed for a loan (% of the loan amount);;;;
2012;Saudi Arabia;Bank accounts per 1,000 adults;137123.09;;;
2012;Saudi Arabia;Bank capital to total assets (%);12.653499;;;
2012;Saudi Arabia;Bank deposits to GDP (%);27.33245;;;
2012;Saudi Arabia;Bank noninterest income to total income (%);33.7999;;;
2012;Saudi Arabia;Bank overhead costs to total assets (%);1.295979;;;
2012;Saudi Arabia;Bank return on equity (%, after tax);14.61108;;;
2012;Saudi Arabia;Credit card (% age 15+);;;;
2012;Saudi Arabia;Credit to government and state-owned enterprises to GDP (%);7.861164;;;
1999;Oman;Outstanding domestic private debt securities to GDP (%);;;;
1999;Oman;Private credit by deposit money banks to GDP (%);46.431470000000004;;;
1999;Oman;Stock market capitalization to GDP (%);26.7892;;;
1999;Oman;Syndicated loan issuance volume to GDP (%);;;;
1999;Oman;Value traded excluding top 10 traded companies to total value traded (%);;;;
1999;Qatar;Account used to receive government payments (% age 15+);;;;
1999;Qatar;Account used to receive wages (% age 15+);;;;
1999;Qatar;ATMs per 100,000 adults;;;;
1999;Qatar;Bank return on equity (%, after tax);;;;
1999;Qatar;Credit flows by fintech and bigtech companies to GDP (%);;;;
1999;Qatar;Credit to government and state-owned enterprises to GDP (%);43.449909999999996;;;
1999;Qatar;Debit card (% age 15+);;;;
1999;Qatar;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);27.34327;;;
1999;Qatar;Financial system deposits to GDP (%);53.79663000000001;;;
1999;Qatar;Firms whose recent loan application was rejected (%);;;;
1999;Qatar;Gross portfolio debt assets to GDP (%);;;;
1999;Qatar;Loan from a private lender in the past year (% age 15+);;;;
1999;Qatar;Loans from nonresident banks (amounts outstanding) to GDP (%);17.75177;;;
1999;Qatar;Loans requiring collateral (%);;;;
1999;Qatar;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1999;Qatar;Non-life insurance premium volume to GDP (%);1.063815;;;
1999;Qatar;Outstanding domestic private debt securities to GDP (%);;;;
1999;Qatar;Outstanding international private debt securities to GDP (%);9.682782000000001;;;
1999;Qatar;Outstanding international public debt securities to GDP (%);8.068986;;;
1999;Qatar;Saved at a financial institution in the past year (% age 15+);;;;
1999;Qatar;Stock price volatility;;;;
1999;Saudi Arabia;Account at a formal financial institution (% age 15+);;;;
1999;Saudi Arabia;Bank credit to bank deposits (%);159.3911;;;
1999;Saudi Arabia;Bank noninterest income to total income (%);;;;
1999;Saudi Arabia;Bank regulatory capital to risk-weighted assets (%);21.200001;;;
1999;Saudi Arabia;Bank return on assets (%, before tax);;;;
1999;Saudi Arabia;Bank return on equity (%, after tax);;;;
1999;Saudi Arabia;Corporate bond average maturity (years);;;;
1999;Saudi Arabia;Credit to government and state-owned enterprises to GDP (%);19.22915;;;
1999;Saudi Arabia;Deposit money bank assets to deposit money bank assets and central bank assets (%);;;;
1999;Saudi Arabia;Electronic payments used to make payments (% age 15+);;;;
1999;Saudi Arabia;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);183.9474;;;
1999;Saudi Arabia;Investments financed by banks (%);;;;
1999;Saudi Arabia;Liquid liabilities in millions USD (2000 constant);104748.9;;;
1999;Saudi Arabia;Loan from an employer in the past year (% age 15+);;;;
1999;Saudi Arabia;Loan in the past year (% age 15+);;;;
1999;Saudi Arabia;Non-life insurance premium volume to GDP (%);0.33856679999999995;;;
1999;Saudi Arabia;Provisions to nonperforming loans (%);83.0;;;
1999;Saudi Arabia;Stock price volatility;14.31276;;;
1999;Saudi Arabia;Working capital financed by banks (%);;;;
